Project Name,Test Suite Name,Test Method Name,Category,File Extension
jmeter-maven-plugin,TestConfigTest,createConfigFromResourceFile,ID,java
jolokia,JolokiaServerTest,http,ID,java
jolokia,JolokiaServerTest,serverPicksThePort,ID,java
jolokia,JolokiaServerTest,sslWithSpecialHttpsSettings,ID,java
karate,JsonUtilsTest,testBeanConversion,ID,java
karate,JsonUtilsTest,testPojoConversion,ID,java
XChange,KrakenUtilsTest,testAdaptTradeHistoryByCurrencyPair,ID,java
unirest-java,DefectTest,nullAndObjectValuesInMap,ID,java
liquibase,AddColumnGeneratorTest,testAddMultipleColumnsMySql,ID,java
liquibase,DropColumnGeneratorTest,testDropMultipleColumnsMySQL,ID,java
hutool,EnumUtilTest,getFieldNamesTest,ID,java
botbuilder-java,AdditionalPropertiesSerializerTests,canSerializeAdditionalProperties,ID,java
botbuilder-java,AdditionalPropertiesSerializerTests,canSerializeAdditionalPropertiesThroughInheritance,ID,java
botbuilder-java,FlatteningSerializerTests,canFlatten,ID,java
botbuilder-java,FlatteningSerializerTests,canSerializeMapKeysWithDotAndSlash,ID,java
r2dbc-mysql,SetCodecTest,binarySet,ID,java
r2dbc-mysql,SetCodecTest,stringifySet,ID,java
mockserver,HttpServletRequestToMockServerHttpRequestDecoderTest,shouldMapHttpServletRequestToHttpRequest,ID,java
mockserver,HttpForwardTest,shouldReturnFormattedRequestInToString,ID,java
mockserver,HttpResponseTest,shouldReturnFormattedRequestInToString,ID,java
mockserver,JsonBodyTest,shouldReturnValuesFromStaticObjectBuilder,ID,java
mockserver,JsonBodyTest,shouldReturnValuesFromStaticObjectBuilderWithCharsetAndMatchType,ID,java
mockserver,JsonBodyTest,shouldReturnValuesFromStaticObjectBuilderWithMatchType,ID,java
mockserver,JsonBodyTest,shouldReturnValuesFromStaticObjectBuilderWithMatchTypeAndCharset,ID,java
mockserver,JsonBodyTest,shouldReturnValuesFromStaticObjectBuilderWithMediaTypeAndMatchType,ID,java
mockserver,JsonBodySerializerTest,shouldSerializeJsonBodyAsObject,ID,java
moquette,MemoryRetainedRepositoryTest,testRetainedOnTopicReturnsWildcardTopicMatch,ID,java
mybatis-3,ReflectorTest,shouldSettersWithUnrelatedArgTypesThrowException,ID,java
timely,QueryResponseTest,testOneResponse,ID,java
timely,SearchLookupResponseTest,testResponse1,ID,java
timely,AuthCacheTest,testGetAuths,ID,java
json-schema-validator,CollectorContextTest,testCollectorContextWithKeyword,ID,java
light-4j,AuditHandlerTest,testAuditWithErrorStatus,ID,java
light-4j,BodyHandlerTest,testPostFormUrlEncoded,ID,java
light-4j,ConsulRegistryTest,discoverService,OD,java
light-4j,ConsulRegistryTest,doRegisterAndAvailable,OD,java
light-4j,CorrelationHandlerTest,testGetWithoutTid,OD,java
light-4j,HandlerTest,validConfig_init_handlersCreated,OD,java
light-4j,HeaderHandlerTest,testMarketHeader,ID,java
light-4j,HeaderHandlerTest,testPetstoreHeader,ID,java
light-4j,HeaderHandlerTest,testRequestHeader,ID,java
light-4j,PortalRegistryTest,discoverService,OD,java
light-4j,PortalRegistryTest,doRegisterAndAvailable,OD,java
light-4j,URLTest,testURL,ID,java
light-4j,URLNormalizerTest,testAllAtOnce,ID,java
light-4j,SharedMetricRegistriesTest,hasASetOfNames,OD,java
light-4j,SharedMetricRegistriesTest,removesRegistries,OD,java
nutz,JsonTest,testDuplicateArrayList,ID,java
nutz,JsonTest,test_empty_obj_toJson,ID,java
nutz,JsonTest,test_enum,ID,java
nutz,JsonTest,test_final_field,ID,java
nutz,JsonTest,test_number_formt_tojson,ID,java
okta-hooks-sdk-java,ImportHooksTest,createUserTest,ID,java
okta-hooks-sdk-java,ImportHooksTest,linkUserTest,ID,java
okta-hooks-sdk-java,ImportHooksTest,passwordImportUnverifiedTest,ID,java
okta-hooks-sdk-java,ImportHooksTest,passwordImportVerifiedTest,ID,java
okta-hooks-sdk-java,ImportHooksTest,updateUserProfile,ID,java
okta-hooks-sdk-java,SamlHooksTest,basicAdd,ID,java
okta-hooks-sdk-java,SamlHooksTest,complexAddRemove,ID,java
okta-hooks-sdk-java,SamlHooksTest,replaceBasic,ID,java
okta-hooks-sdk-java,SamlHooksTest,replaceComplex,ID,java
okta-hooks-sdk-java,TokenHooksTest,addClaim,ID,java
okta-hooks-sdk-java,TokenHooksTest,addClaims,ID,java
okta-hooks-sdk-java,TokenHooksTest,removeClaims,ID,java
okta-hooks-sdk-java,TokenHooksTest,replaceClaims,ID,java
okta-hooks-sdk-java,TokenHooksTest,tokenExpiration,ID,java
okta-hooks-sdk-java,UserRegHooksTest,allow,ID,java
okta-hooks-sdk-java,UserRegHooksTest,complexError,ID,java
okta-hooks-sdk-java,UserRegHooksTest,deny,ID,java
okta-hooks-sdk-java,UserRegHooksTest,errorWithDebugContext,ID,java
okta-hooks-sdk-java,UserRegHooksTest,updateProfile,ID,java
openapi-generator,AbstractJavaCodegenTest,testAdditionalModelTypeAnnotationsMixed,ID,java
openapi-generator,AbstractJavaCodegenTest,testAdditionalModelTypeAnnotationsNewLineLinux,ID,java
openapi-generator,AbstractJavaCodegenTest,testAdditionalModelTypeAnnotationsNewLineWindows,ID,java
openapi-generator,AbstractJavaCodegenTest,testAdditionalModelTypeAnnotationsNoDuplicate,ID,java
openapi-generator,AbstractJavaCodegenTest,testAdditionalModelTypeAnnotationsSemiColon,ID,java
openapi-generator,SharedTypeScriptTest,toModelImportMapTest,ID,java
feign,JsonEncoderTest,encodesArray,ID,java
feign,JsonEncoderTest,encodesObject,ID,java
feign,RequestHeadersTest,shouldPrintHeaders,ID,java
feign,TypesResolveReturnTypeTest,overrideOverridingConcreteCollectionGenericFourthLevel,ID,java
feign,TypesResolveReturnTypeTest,overridingConcreteCollectionGenericFourthLevel,ID,java
feign,TypesResolveReturnTypeTest,overridingConcreteGenericCollectionGenericFifthLevel,ID,java
feign,TypesResolveReturnTypeTest,overridingConcreteSimpleClassGenericSecondLevel,ID,java
feign,TypesResolveReturnTypeTest,OverridingConcreteSimpleClassGenericThirdLevel,ID,java
feign,TypesResolveReturnTypeTest,overridingConcreteSimpleClassMultipleGenericSecondLevel,ID,java
feign,TypesResolveReturnTypeTest,realizingOverridingSimpleClassGenericThirdLevel,ID,java
feign,TypesResolveReturnTypeTest,realizingOverridingSimpleClassMultipleGenericThirdLevel,ID,java
feign,TypesResolveReturnTypeTest,realizingSimpleClassMultipleGenericThirdLevel,ID,java
Strata,CombinedMarketDataTest,test_combination,ID,java
Strata,ExtendedMarketDataTest,of_addition,ID,java
Strata,ExtendedMarketDataTest,of_override,ID,java
Strata,MarketDataTest,test_builder,ID,java
Strata,MarketDataTest,test_combinedWith_noClash,ID,java
Strata,MarketDataTest,test_combinedWith_noClashSame,ID,java
Strata,ExtendedScenarioMarketDataTest,of_addition,ID,java
Strata,ExtendedScenarioMarketDataTest,of_override,ID,java
Strata,RepeatedScenarioMarketDataTest,test_of,ID,java
crane4j,ReflectiveDisassembleOperationHandlerTest,process,ID,java
crane4j,SimpleCrane4jGlobalConfigurationTest,operatePropertyMappingStrategy,ID,java
crane4j,ObjectUtilsTest,get,ID,java
hippo4j,HttpUtilsTest,buildUrl,ID,java
hippo4j,JSONUtilTest,assertToJSONString,ID,java
hippo4j,LogMessageTest,testKvShouldPutAllKeyAndValuePairs,ID,java
hippo4j,LogMessageTest,testToStringShouldPrintMessageAndAllKeyAndValuePairs,NOD,java
hippo4j,Md5UtilTest,assetGetTpContentMd5,ID,java
org.openhab.binding.zwave,ZWaveAlarmConverterTest,Alarm_AlarmRaw,ID,java
Chronicle-Wire,BinaryInTextTest,testReserialize,ID,java
Chronicle-Wire,TextWireTest,testSingleQuote,OD-Brit,java
Chronicle-Wire,YamlWireTest,testSingleQuote,OD-Brit,java
openpojo,IssueTest,shouldNotFail,OD;UD,java
OpenRefine,ListFacetTests,serializeListFacet,ID,java
OpenRefine,ListFacetTests,testSelectedEmptyChoice,ID,java
OpenRefine,GuessTypesOfColumnCommandTests,testGuessTypes,ID,java
OpenRefine,StandardReconConfigTests,reconTest,ID,java
weblogic-monitoring-exporter,MBeanSelectorTest,generateJsonRequest,ID,java
weblogic-monitoring-exporter,MBeanSelectorTest,whenNoValuesListedForSerlvets_generateJsonRequest,ID,java
h2gis,TopographyTest,testST_TriangleContouringWithColumns,ID,java
h2gis,TopographyTest,testST_TriangleContouringWithZ,ID,java
h2gis,TopographyTest,testST_TriangleContouringWithZDoubleRange,ID,java
orika,BeanToArrayGenerationTestCase,testBeanToArrayGeneration,ID,java
oryx,TextUtilsTest,testJSONMap,ID,java
pac4j,JsonHelperTests,testToJSONString,ID,java
junit-quickcheck,CallablePropertyParameterTest,callable,NIO,java
junit-quickcheck,ComponentizedGeneratorsIsolateConfigurationFromComponentsTest,boxOfFoo,NIO,java
junit-quickcheck,EnumPropertyParameterTypesTest,usesRegularTrialCount,NIO,java
junit-quickcheck,EnumPropertyParameterTypesTest,whenConstrained,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,ctorOnly,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,enums,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,explicitConversion,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,favorValueOf,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,manyParameters,ID;NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,manyParameters,ID;NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,manyParametersWithBooleanAndEnum,ID;NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,manyParametersWithBooleanAndEnum,ID;NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,primitiveBooleans,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,primitiveBytes,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,primitiveChars,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,primitiveDoubles,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,primitiveFloats,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,primitiveIntegers,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,primitiveLongs,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,primitiveShorts,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,strings,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,wrapperBooleans,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,wrapperBytes,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,wrapperChars,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,wrapperDoubles,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,wrapperFloats,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,wrapperIntegers,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,wrapperLongs,NIO,java
junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest,wrapperShorts,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,booleansUnmarked,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,ctorOnly,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,enums,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,enumsUnmarked,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,explicitConversion,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,favorValueOf,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,manyParameters,ID;NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,manyParameters,ID;NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,manyParametersWithBooleanAndEnum,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,primitiveBooleans,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,primitiveBytes,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,primitiveChars,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,primitiveDoubles,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,primitiveFloats,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,primitiveIntegers,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,primitiveLongs,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,primitiveShorts,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,strings,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,wrapperBooleans,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,wrapperBytes,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,wrapperChars,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,wrapperDoubles,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,wrapperFloats,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,wrapperIntegers,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,wrapperLongs,NIO,java
junit-quickcheck,ExhaustingAGivenSetTest,wrapperShorts,NIO,java
junit-quickcheck,FunctionPropertyParameterTypesTest,arrayOfFunction,OD,java
junit-quickcheck,ReflectionTest,findingAnnotationsRecursively,ID,java
junit-quickcheck,LambdaPropertyParameterTypesTest,unboxingAFoo,NIO,java
junit-quickcheck,PrimitivePropertyParameterTypesTest,primitiveBooleanWithValuesOf,NIO,java
junit-quickcheck,PrimitivePropertyParameterTypesTest,voidParameter,NIO,java
junit-quickcheck,PrimitivePropertyParameterTypesTest,wrapperBooleanWithValuesOf,NIO,java
junit-quickcheck,PropertiesWithExplicitGeneratorsTest,explicitGeneratorTakesPrecedence,NIO,java
junit-quickcheck,PropertyExhaustiveSampleSizeTest,shouldFeedADefaultNumberOfValuesToAProperty,NIO,java
junit-quickcheck,PropertyExhaustiveSampleSizeTest,shouldRespectTrialCountIfSpecified,NIO,java
junit-quickcheck,PropertyExhaustiveSampleSizeTest,trialCountHoldsForEntirePropertyRatherThanIndividualParameters,NIO,java
junit-quickcheck,PropertyParameterConfigurationIsolationTest,acrossParametersOfParametersOfArrayTypeAndTypeWithOneConstant,NIO,java
junit-quickcheck,PropertyParameterConfigurationIsolationTest,acrossParametersOfParametersOfParameterizedTypeAndUnparameterizedTypeWithOneConstant,NIO,java
junit-quickcheck,PropertyParameterConfigurationIsolationTest,acrossParametersOfSameArrayType,NIO,java
junit-quickcheck,PropertyParameterConfigurationIsolationTest,acrossParametersOfSameArrayTypeWithOneConstant,NIO,java
junit-quickcheck,PropertyParameterConfigurationIsolationTest,acrossParametersOfSameParameterizedType,NIO,java
junit-quickcheck,PropertyParameterConfigurationIsolationTest,acrossParametersOfSameParameterizedTypeWithOneConstant,NIO,java
junit-quickcheck,PropertyParameterConfigurationIsolationTest,acrossParametersOfSameType,NIO,java
junit-quickcheck,PropertyParameterConfigurationIsolationTest,acrossParametersOfSameTypeWithOneConstant,NIO,java
junit-quickcheck,PropertyTupleSampleSizeTest,shouldFeedADefaultNumberOfValuesToAProperty,NIO,java
junit-quickcheck,PropertyTupleSampleSizeTest,shouldRespectTrialCountIfSpecified,NIO,java
junit-quickcheck,PropertyTupleSampleSizeTest,trialCountHoldsForEntirePropertyRatherThanIndividualParameters,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,alsoHonorsGeneratorsApartFromFixedSet,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,ctorOnly,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,enums,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,explicitConversion,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,favorValueOf,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,manyParameters,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveBooleans,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveBytes,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveChars,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveDoubles,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveFloats,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveIntegers,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveLongs,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveShorts,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,strings,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperBooleans,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperBytes,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperChars,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperDoubles,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperFloats,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperIntegers,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperLongs,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperShorts,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,ctorOnly,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,enums,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,explicitConversion,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,favorValueOf,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,manyParameters,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,onlyTrumpsAlso,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,onlyTrumpsGenerators,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveBooleans,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveBytes,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveChars,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveDoubles,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveFloats,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveIntegers,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveLongs,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveShorts,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,strings,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperBooleans,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperBytes,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperChars,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperDoubles,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperFloats,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperIntegers,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperLongs,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperShorts,NIO,java
junit-quickcheck,ShrinkingTest,assumptionFailureWhileShrinking,NIO,java
junit-quickcheck,ShrinkingTest,disablingShrinking,NIO,java
junit-quickcheck,UsualJUnitMachineryOnPropertyBasedTest,orderingOfStatements,NIO;OD,java
junit-quickcheck,UsualJUnitMachineryOnShrinkingPropertyBasedTest,orderingOfStatements,NIO,java
junit-quickcheck,UsualJUnitMachineryOnSubclassPropertyTest,expectedOrderingOfMethods,NIO,java
junit-quickcheck,UsualJUnitMachineryOnTraitBasedPropertyTest,expectedOrderingOfMethods,NIO,java
secor,FileReaderWriterFactoryTest,testDelimitedTextFileReader,NOD,java
secor,FileReaderWriterFactoryTest,testDelimitedTextFileWriter,NOD,java
pmd,SummaryHTMLRendererTest,testRendererMultiple,ID,java
client_java,CustomMappingSampleBuilderTest,test_WHEN_MoreToFormatInLabelsAndName_THEN_ShouldReturnCorrectSample,ID,java
quarkus,CompilerFlagsTest,defaulting,ID,java
quarkus,CompilerFlagsTest,redundancyReduction,ID,java
byte-buddy,TypeDescriptionArrayProjectionTest,testTypeAnnotationExceptionType,ID,java
byte-buddy,TypeDescriptionGenericBuilderTest,testTypeAnnotationExceptionType,ID,java
byte-buddy,MethodCallProxyTest,testNonGenericParameter,ID,java
rest-assured,LoggingIfValidationFailsTest,logging_of_both_request_and_response_validation_works_when_test_fails,ID,java
rest-assured,ResponseLoggingTest,logging_if_response_validation_fails_works,ID,java
rest-assured,LoggingIfValidationFailsTest,logging_of_both_request_and_response_validation_works_when_test_fails,ID,java
rest-assured,LoggingIfValidationFailsTest,logging_of_both_request_with_uri_function_and_response_validation_works_when_test_fails,ID,java
rest-assured,ResponseLoggingTest,logging_if_response_validation_fails_works,ID,java
rest-assured,WebTestClientSpecificationMergingTest,web_test_client_factory_is_not_overwritten_when_not_defined_in_specification,OD,java
rest-assured,JsonPathTest,jsonPathSupportsPrettifiyingJson,ID,java
rest-assured,JsonPathTest,jsonPathSupportsPrettyPrintingJson,ID,java
rest-assured,JsonPathTest,pretty_printing_works,ID,java
whois,RdapResponseJsonTest,domain_serialization_test,ID,java
whois,RdapResponseJsonTest,ip_serialization_test,ID,java
whois,RdapResponseJsonTest,nameserver_serialization_test,ID,java
rrd4j,FontTest,testClean,OD-Vic,java
emobility-smart-charging,FuseTreeTest,testToJSON,ID,java
fosstars-rating-core,VulnerabilitiesFromOwaspDependencyCheckTest,testVulnerabilitiesAvailable,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairs,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsNoPastState,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsNoPastStateAndRotationNeeded,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsOnlyOldDevAvailableForStory,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsSoloRequired,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsWithEverydayRotation,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsWithSmallestWeight,ID,java
seata,CollectionUtilsTest,encodeMap,ID,java
Slimefun4,TestMaterialTagSetting,testAllowedValue,ID,java
snakeyaml,LowLevelApiTest,testLowLevel,ID,java
snakeyaml,BoolTagTest,testBoolOutAsEmpty2,ID,java
snakeyaml,BoolTagTest,testBoolOutAsEmpty3,ID,java
snakeyaml-engine,DumpToStringTest,dumpToStringTwice,ID,java
snakeyaml-engine,RecursiveMapTest,loadRecursiveMap2,ID,java
snakeyaml-engine,ReferencesTest,parseManyAliasesForCollections,ID,java
snakeyaml-engine,ReferencesTest,referencesWithRecursiveKeysNotAllowedByDefault,ID,java
snowflake-jdbc,SnowflakeAzureClientTest,testFormatStorageExtendedErrorInformation,ID,java
sofa-boot,DefaultLevelTest,testDefaultLevel,ID,java
sonar-php,ExecutableLineVisitorTest,test,ID,java
soot,TestDominance,TestAcyclicCFG,ID,java
soot,TestDominance,TestMultiTailedPostDom,ID,java
soot,TestDominance,TestSimpleDiamond,ID,java
spring-data-cassandra,CriteriaUnitTests,shouldCreateIsInSet,ID,java
spring-data-couchbase,MappingCouchbaseConverterTests,writesAndReadsCustomFieldsConvertedClass,ID,java
spring-data-jpa,UserRepositoryStoredProcedureIntegrationTests,entityAnnotatedCustomNamedProcedurePlus1IO2,ID,java
spring-data-jpa,UserRepositoryStoredProcedureIntegrationTests,entityAnnotatedCustomNamedProcedurePlus1IOoptional,ID,java
spring-ws,SpringDigestPasswordValidationCallbackHandlerTest,testAuthenticateUserDigestUserNotFound,OD;UD,java
spring-ws,SpringDigestPasswordValidationCallbackHandlerTest,testAuthenticateUserDigestValidInvalid,OD;UD,java
CoreNLP,DirectedMultiGraphTest,testConnectedComponents,ID,java
CoreNLP,CollectionValuedMapTest,testAddRemove,ID,java
stargate,ColumnTest,testToStringWithCollections,ID,java
JSON-java,JSONMLTest,testToJSONObject_reversibility,ID,java
JSON-java,JSONObjectTest,valueToString,ID,java
JSON-java,JSONPointerTest,queryByEmptyKeySubObject,ID,java
JSON-java,XMLTest,testIndentComplicatedJsonObject,ID,java
JSON-java,XMLTest,testIndentComplicatedJsonObjectWithArrayAndWithConfig,ID,java
JSON-java,XMLTest,testIndentSimpleJsonArray,ID,java
JSON-java,XMLTest,testIndentSimpleJsonObject,ID,java
aismessages,NMEAMessageHandlerTest,canHandleFragmentedMessageReceived,OD-Vic,java
aismessages,NMEAMessageHandlerTest,canHandleUnfragmentedMessageReceived,OD-Vic,java
spring-cloud-tencent,Metadata2HeaderFeignInterceptorTest,test1,ID,java
spring-cloud-tencent,MetadataRestTemplateInterceptorTest,test1,ID,java
starts,WriterTest,testWriteGrpahWithMultipleEdges,ID,java
unix4j,FindFileTimeDependentTest,find_fileCreatedBeforeNow,OD-Vic,java
twilio-java,PolicyTest,testToJson,ID,java
undertow,SaveOriginalPostRequestTestCase,testParametersFromOriginalPostRequest,ID,java
undertow,AnnotatedEndpointTest,testCloseReason,OD-Vic,java
vjtools,JsonMapperTest,jsonp,ID,java
vjtools,JsonMapperTest,threeTypeMappers,ID,java
vjtools,JsonMapperTest,toJson,ID,java
typescript-generator,ImmutablesTest,testImmutables,ID,java
jboss-ejb-client,MixedModeServiceURLTestCase,testInvocationOnMixedModeCluster,ID,java
wildfly,WritableServiceBasedNamingStoreTestCase,testBind,OD-Vic,java
wildfly,WritableServiceBasedNamingStoreTestCase,testBindNested,OD-Vic,java
wildfly,WritableServiceBasedNamingStoreTestCase,testPermissions,OD-Brit,java
wildfly,WritableServiceBasedNamingStoreTestCase,testRebind,OD-Vic,java
elide,EntityDictionaryTest,testGetIdAnnotations,ID,java
elide,EntityDictionaryTest,testGetIdAnnotationsSubClass,ID,java
elide,EntityDictionaryTest,testHiddenFields,ID,java
elide,JsonApiTest,writeListIncluded,ID,java
elide,JsonApiTest,writeSingleIncluded,ID,java
yoctodb,V1StoredIndexTest,buildV1StoredIndex,ID,java
